,title,labelnumber,cluster_ID
658,t0033x0159y0143ps64.tif,3301590143.0,0
659,t0033x0223y0079ps64.tif,3302230079.0,1
660,t0033x0223y0143ps64.tif,3302230143.0,1
661,t0033x0287y0079ps64.tif,3302870079.0,1
662,t0033x0287y0143ps64.tif,3302870143.0,1
663,t0033x0351y0079ps64.tif,3303510079.0,1
664,t0033x0351y0143ps64.tif,3303510143.0,1
665,t0034x0095y0079ps64.tif,3400950079.0,0
666,t0034x0095y0143ps64.tif,3400950143.0,1
667,t0034x0159y0079ps64.tif,3401590079.0,0
668,t0034x0159y0143ps64.tif,3401590143.0,0
669,t0034x0223y0079ps64.tif,3402230079.0,1
670,t0034x0223y0143ps64.tif,3402230143.0,1
671,t0034x0287y0079ps64.tif,3402870079.0,1
672,t0034x0287y0143ps64.tif,3402870143.0,1
673,t0034x0351y0079ps64.tif,3403510079.0,1
674,t0034x0351y0143ps64.tif,3403510143.0,1
675,t0035x0095y0079ps64.tif,3500950079.0,0
676,t0035x0095y0143ps64.tif,3500950143.0,1
677,t0035x0159y0079ps64.tif,3501590079.0,0
678,t0035x0159y0143ps64.tif,3501590143.0,0
679,t0035x0223y0079ps64.tif,3502230079.0,1
680,t0035x0223y0143ps64.tif,3502230143.0,1
681,t0035x0287y0079ps64.tif,3502870079.0,1
682,t0035x0287y0143ps64.tif,3502870143.0,1
683,t0035x0351y0079ps64.tif,3503510079.0,1
684,t0035x0351y0143ps64.tif,3503510143.0,0
685,t0036x0095y0079ps64.tif,3600950079.0,0
686,t0036x0095y0143ps64.tif,3600950143.0,0
687,t0036x0159y0079ps64.tif,3601590079.0,0
688,t0036x0159y0143ps64.tif,3601590143.0,0
689,t0036x0223y0079ps64.tif,3602230079.0,1
690,t0036x0223y0143ps64.tif,3602230143.0,0
691,t0036x0287y0079ps64.tif,3602870079.0,1
692,t0036x0287y0143ps64.tif,3602870143.0,1
693,t0036x0351y0079ps64.tif,3603510079.0,1
694,t0036x0351y0143ps64.tif,3603510143.0,1
695,t0037x0095y0079ps64.tif,3700950079.0,0
696,t0037x0095y0143ps64.tif,3700950143.0,1
697,t0037x0159y0079ps64.tif,3701590079.0,0
698,t0037x0159y0143ps64.tif,3701590143.0,0
699,t0037x0223y0079ps64.tif,3702230079.0,1
700,t0037x0223y0143ps64.tif,3702230143.0,0
701,t0037x0287y0079ps64.tif,3702870079.0,1
702,t0037x0287y0143ps64.tif,3702870143.0,1
703,t0037x0351y0079ps64.tif,3703510079.0,1
704,t0037x0351y0143ps64.tif,3703510143.0,1
705,t0038x0095y0079ps64.tif,3800950079.0,0
706,t0038x0095y0143ps64.tif,3800950143.0,0
707,t0038x0159y0079ps64.tif,3801590079.0,0
708,t0038x0159y0143ps64.tif,3801590143.0,0
709,t0038x0223y0079ps64.tif,3802230079.0,1
710,t0038x0223y0143ps64.tif,3802230143.0,0
711,t0038x0287y0079ps64.tif,3802870079.0,1
712,t0038x0287y0143ps64.tif,3802870143.0,1
713,t0038x0351y0079ps64.tif,3803510079.0,1
